x_over_lB,density_mean_2pi_rho_lB2,density_stderr
12.501543,0.41434283,0.0018917344
12.601543,0.42146599,0.0018891516
12.701543,0.42010131,0.0019727051
12.801543,0.42382256,0.0018741418
12.901543,0.42444418,0.0017076424
13.001543,0.42480487,0.0019286489
13.101543,0.42310872,0.0018405111
13.201543,0.42101444,0.001754437
13.301543,0.41700543,0.0017950368
13.401543,0.41647707,0.0019018303
13.501543,0.41029822,0.0019232747
13.601543,0.405529,0.0016036278
13.701543,0.39561806,0.0018176122
13.801543,0.39446752,0.0018142612
13.901543,0.39234707,0.0017318458
14.001543,0.387175,0.0017187154
14.101543,0.37915577,0.0018148976
14.201543,0.37971425,0.0017576908
14.301543,0.37894745,0.0017920751
14.401543,0.37380884,0.0017145445
14.501543,0.37494051,0.0017568626
14.601543,0.37644718,0.0016967007
14.701543,0.37938002,0.0017085214
14.801543,0.38009608,0.0019883775
14.901543,0.38289606,0.0015572791
15.001543,0.38726491,0.0017403666
15.101543,0.39073942,0.0016397986
15.201543,0.39586373,0.0017697627
15.301543,0.40417582,0.0017040146
15.401543,0.4097339,0.0017690853
15.501543,0.42014193,0.0019699874
15.601543,0.42751019,0.0019396567
15.701543,0.43082906,0.0018468964
15.801543,0.4416848,0.0017852212
15.901543,0.44778103,0.0019364494
16.001543,0.45533459,0.0020899719
16.101543,0.46776879,0.0018806663
16.201543,0.46861554,0.0019395332
16.301543,0.47406727,0.002006245
16.401543,0.47998415,0.0020421815
16.501543,0.47797337,0.0019020321
16.601543,0.48487278,0.0018374144
16.701543,0.48818845,0.0020009742
16.801543,0.48718908,0.0021270377
16.901543,0.48738037,0.0020122402
17.001543,0.48545806,0.0020183296
17.101543,0.48363638,0.0019771846
17.201543,0.48474696,0.0017961709
17.301543,0.4807502,0.0019466206
17.401543,0.47657822,0.0019468271
17.501543,0.47340858,0.0018176117
17.601543,0.47505845,0.0018956773
17.701543,0.47051781,0.001897722
17.801543,0.46643886,0.001753682
17.901543,0.46560634,0.0018578493
18.001543,0.46122532,0.0019305434
18.101543,0.45716415,0.0018200738
18.201543,0.45421253,0.0019546567
18.301543,0.45171029,0.0020046705
18.401543,0.44742886,0.0021985343
18.501543,0.43633722,0.0019659395
18.601543,0.43153413,0.0017893032
18.701543,0.42268618,0.0018696658
18.801543,0.40909257,0.00178844
18.901543,0.39783769,0.001916433
19.001543,0.38365447,0.001634436
19.101543,0.36345943,0.0019089592
19.201543,0.34210219,0.0016339939
19.301543,0.31933017,0.0017439634
19.401543,0.29677686,0.0014783565
19.501543,0.27015586,0.0015059462
19.601543,0.2449076,0.0012933092
19.701543,0.22092833,0.0014157905
19.801543,0.19422494,0.0013457368
19.901543,0.17056655,0.0010438582
20.001543,0.14541757,0.0010656735
20.101543,0.12350911,0.0009794172
20.201543,0.10410007,0.00084883779
20.301543,0.086087493,0.00084611906
20.401543,0.071183746,0.00072422446
20.501543,0.056438429,0.00063283754
20.601543,0.044602699,0.00057667718
20.701543,0.034579228,0.00049591539
20.801543,0.026876514,0.00043225129
20.901543,0.020387303,0.00034916334
21.001543,0.0158379,0.00033579852
21.101543,0.010860863,0.00027229553
21.201543,0.0078777321,0.00022533841
21.301543,0.0056725854,0.00018981419
21.401543,0.0040290297,0.00016106463
21.501543,0.0027255201,0.00013929563
21.601543,0.0021793857,0.00013126523
21.701543,0.0013782167,0.00010107968
