x_over_lB,density_mean_2pi_rho_lB2,density_stderr
-1.8984567,0.39305766,0.0017340356
-1.7984567,0.38626717,0.0019692523
-1.6984567,0.38858623,0.0018151635
-1.5984567,0.38646352,0.0018538717
-1.4984567,0.39150226,0.0018333893
-1.3984567,0.38828552,0.0019494415
-1.2984567,0.38827874,0.0018081923
-1.1984567,0.38966587,0.0017499392
-1.0984567,0.38949302,0.0018558698
-0.99845673,0.39035445,0.0017666569
-0.89845673,0.38536299,0.0018655128
-0.79845673,0.39177881,0.0018306255
-0.69845673,0.38875422,0.0017978978
-0.59845673,0.38666163,0.0017835779
-0.49845673,0.38906058,0.001761489
-0.39845673,0.38928737,0.0018169666
-0.29845673,0.38665365,0.0017283497
-0.19845673,0.38946437,0.0017063753
-0.098456731,0.3877944,0.0017749953
0.0015432687,0.39355184,0.0017118419
0.10154327,0.39176886,0.0017859326
0.20154327,0.3915212,0.0017138257
0.30154327,0.39250638,0.0018213185
0.40154327,0.3929255,0.0016852448
0.50154327,0.39116671,0.0017989511
0.60154327,0.39411735,0.0016396683
0.70154327,0.395121,0.0017740224
0.80154327,0.39766145,0.0018595763
0.90154327,0.39430459,0.001760675
1.0015433,0.39629071,0.0018211775
1.1015433,0.39992452,0.001799936
1.2015433,0.40385814,0.0017525382
1.3015433,0.40436988,0.0018781631
1.4015433,0.40609091,0.0018128279
1.5015433,0.40704507,0.0017845513
1.6015433,0.4088201,0.001977276
1.7015433,0.4124247,0.0020140806
1.8015433,0.4149212,0.0017874974
1.9015433,0.41499101,0.0018079471
2.0015433,0.42154578,0.0018884941
2.1015433,0.41774797,0.0019499014
2.2015433,0.42333765,0.0017803306
2.3015433,0.42259159,0.0017634445
2.4015433,0.4214139,0.0017679285
2.5015433,0.42226018,0.0019456495
2.6015433,0.42891568,0.001842008
2.7015433,0.42932798,0.0017603242
2.8015433,0.42392023,0.0018743394
2.9015433,0.42525022,0.0019664324
3.0015433,0.42335019,0.0019043922
3.1015433,0.41910411,0.0019421062
3.2015433,0.41927438,0.0018847843
3.3015433,0.42375319,0.0017504491
3.4015433,0.41727168,0.0019537801
3.5015433,0.41296301,0.0018573239
3.6015433,0.4124973,0.0018026113
3.7015433,0.41537934,0.0017701465
3.8015433,0.40642096,0.0019430672
3.9015433,0.40032087,0.0018306609
4.0015433,0.39860933,0.0020527641
4.1015433,0.39127695,0.0017071359
4.2015433,0.38912495,0.0017107897
4.3015433,0.38829168,0.0017826597
4.4015433,0.38354238,0.001697839
4.5015433,0.38130135,0.0017663426
4.6015433,0.38078896,0.0017531366
4.7015433,0.37587196,0.0017360218
4.8015433,0.3750831,0.0017375562
4.9015433,0.37561554,0.0019594388
5.0015433,0.37485502,0.0017395667
5.1015433,0.37442004,0.0017692232
5.2015433,0.37433644,0.0017059362
5.3015433,0.37663172,0.0018072026
5.4015433,0.37848149,0.001587433
5.5015433,0.38261667,0.0017368111
5.6015433,0.38555708,0.0017914554
5.7015433,0.38733855,0.0018571135
5.8015433,0.39445093,0.0017224646
5.9015433,0.40173424,0.0020143794
6.0015433,0.40244261,0.0017677652
6.1015433,0.41272187,0.0018805655
6.2015433,0.41625182,0.0017221262
6.3015433,0.42278037,0.0019292547
6.4015433,0.42943545,0.0017749371
6.5015433,0.43563601,0.0018396209
6.6015433,0.43964261,0.0019357214
6.7015433,0.44177802,0.0019160284
6.8015433,0.4488111,0.0017294151
6.9015433,0.45042387,0.0019443502
7.0015433,0.45372292,0.0018262776
7.1015433,0.456247,0.0020584963
7.2015433,0.4526823,0.0020110951
7.3015433,0.45548497,0.001787639
7.4015433,0.45818721,0.0020687037
7.5015433,0.45133499,0.0017982831
7.6015433,0.45392442,0.0020688237
7.7015433,0.45180868,0.0020151037
7.8015433,0.4502556,0.0018436437
7.9015433,0.44407534,0.001920782
8.0015433,0.44388854,0.0018412995
8.1015433,0.43436222,0.0019281801
8.2015433,0.43707603,0.0019108648
8.3015433,0.43272577,0.0018375673
8.4015433,0.42724055,0.0017624203
8.5015433,0.42326932,0.0019272998
8.6015433,0.42257371,0.0017222024
8.7015433,0.41555235,0.0016745703
